牙买加,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,7,8,10,10,12,14,14,15,15,18,18,20,25,25,25,29,31,35,35,37,41,44,50,52,55,56,60,59,59,61,65,68,69,100,120,138,158,168,191,217,227,237,250,281,298,298,357,374,389,414,424,455,460,462,464,469,479,481,489,493,496,498,500,500,502,508,511,511,511,520,525,535,541,543,547,555,560,560,566,572,572,579,581,581,581,585,586,588,588,588,588,601,604,605,607,607,611,616,628,642,647,649,655,660,668,674,676,676,686,688,692,697,705,711,718,722,727,735,741,743,743,748,748,749,752,753,755,758,764,780,799,800,806,811,821,827,832,843,845,846,854,868,873,882,893,908,916,946,975,991,1009,1009,1033,1051,1057,1068,1092,1099,1115,1132,1178,1275,1330,1397,1513,1596,1713,1785,1851,1992,2094,2336,2438,2659,2796,2867,2934,2992,3070,3149,3287,3399,3471,3471,3729,3889,3996,4118,4323,4516,4698,4921,5073,5195,5319,5511,5643,5766,5928,6077,6307,6375,6444,6588,6676,6775,6892,6986,7065,7145,7231,7421,7579,7667,7764,0,7907,7970,8027,8103,8200,8200,8421,8421,8456,8484,8557,8591,8653,8725,8800,8800,8888,8922,4416,4416,4445,4414,4466,4376,4369,4369,4397,4365,4418,4328,4323,4425,4470,4500,4558,5246,5246,5170,5131,5131,5131,5030,4922,4809,4684,4684,4684,4266,4266,4036,4038,3936,3936,3989,4053,3713,3651,3583,3585,3683,3783,3423,3503,3164,3164,3088,3184,3040,2801,2717,2717,2811,2657,2820,2858,2864,2200,2239,2239,2360,2376,2376,2376,2689,1809,1811,1811,1823,1823,2003,1932,2022,2080,2099,2099,2221,2221,2379,2379,2493,2493,2603,2603,2784,2957,2957,3136,3136,3198,3358,3358,3582,3716,3980,3980,3980,4622,4622,5131,0
古巴,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,5,5,15,15,20,20,20,39,47,56,66,78,116,116,166,180,206,227,263,282,312,341,385,445,549,549,604,651,705,745,790,835,892,954,1001,1051,1099,1149,1192,1236,1286,1315,808,854,884,915,948,1020,1057,1074,1091,1109,1131,1142,1155,1164,1181,1201,1206,1226,1236,1258,1268,1277,1283,1296,1303,1310,1325,1334,1340,1356,1367,1376,1398,1417,1437,1475,1484,1499,1511,1525,1565,1583,1592,1597,1603,1610,1624,1629,1639,1653,1653,1671,1685,1695,1699,1702,1705,1708,1709,1711,1715,1719,1721,1729,1730,1737,1742,1750,1758,1761,1769,1784,1788,1792,1802,1808,1814,1816,1820,1826,1828,1832,1833,1834,1834,1837,1850,1854,1857,1866,1883,1920,1943,1976,1985,1996,2021,2034,2058,2088,2113,312,358,358,498,498,498,580,625,680,743,767,815,859,933,1016,1033,1068,1131,1166,1193,1207,1254,1314,1371,1419,1478,1510,1568,1654,1706,1738,1748,1790,1813,1895,1985,2027,2085,2116,2158,2235,2307,2364,2433,2482,2516,2565,2645,2692,2732,2772,2832,2875,2901,2949,3015,3088,3136,3198,3227,3262,3300,3315,3334,3360,3365,3395,3417,3434,0,3479,3534,3585,3635,3718,3718,3833,3833,3891,3946,4007,4090,4139,4139,4213,4213,4299,4347,532,532,641,681,724,555,498,498,541,578,635,445,422,444,493,521,558,579,365,359,359,391,391,423,423,472,486,486,486,587,606,606,616,616,616,788,773,833,833,841,841,852,852,921,1017,864,844,844,975,975,1026,1054,1054,1054,1298,1298,1464,1692,1539,1539,1592,1785,1954,1954,1954,2692,1941,1941,1941,2358,2358,3172,3408,3408,3992,4155,4155,4473,4384,4451,4592,4561,4555,4680,4597,4711,4910,4910,4941,5151,5151,5520,5520,6562,5652,5597,5597,5854,5650,5650,4999,0
阿富汗,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,7,7,7,10,16,21,22,22,24,24,40,41,73,82,92,108,115,119,141,170,234,234,264,294,330,360,412,430,438,474,508,550,606,651,719,725,775,791,830,856,921,972,1051,1099,1231,1276,1275,1540,1647,1859,1957,2087,2274,2274,2708,2830,2989,3197,3416,3724,3991,4266,4446,4812,5155,5489,5711,6098,6625,7028,7553,8073,8742,9289,9857,10483,11025,11653,12154,12973,13620,14057,14789,15451,16169,16897,17394,18155,18718,18460,18763,19138,19172,19450,20094,19959,20311,20212,20326,19368,19563,19960,19704,19603,19207,19326,19465,19219,17642,16555,16555,17054,15174,14174,12682,12721,12189,12361,11957,12110,12341,12237,12225,12225,12224,11444,11501,10874,10934,10653,10685,10690,10630,10196,10235,10269,10377,10473,9740,9813,9882,9882,10038,10038,10038,10070,10146,10209,10250,10319,10353,10353,9510,9510,9646,9653,9766,9766,9806,9809,9809,9961,10056,10094,10197,10197,10258,10259,10310,10323,10323,10326,10345,10375,10384,10463,10463,10479,10571,10571,10664,10709,10737,10737,10806,10806,10932,10962,11004,11021,11031,11067,11188,11215,11215,11236,11304,11304,11320,11359,11359,11381,11395,11395,11412,11417,11464,11541,11541,11604,11731,11806,11815,11907,11907,12033,12033,0,12130,12173,12238,12293,12443,12461,12706,12706,12765,12904,13004,13094,13201,13321,13386,13474,13474,13550,5829,5904,5904,5981,6031,6139,6002,6002,6061,6180,6180,6338,6535,6700,6830,6911,7228,7412,7412,6927,7317,7317,7222,7455,7576,7320,7505,7721,7721,8013,7949,8115,8194,8291,8291,8075,8310,8538,8506,8715,8664,8664,8974,9153,9217,9435,9357,9357,9463,9463,8855,9331,9331,9560,9560,8506,8506,8634,8634,8810,8200,8200,8313,8313,8313,8195,7663,7784,7396,7472,7472,6675,6675,6853,6073,6137,5777,5436,5436,5281,5281,5274,5274,5305,4996,4996,4945,4945,5002,5002,5017,4993,4993,5045,5101,4904,4904,4904,4875,4875,4875,0
亚美尼亚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,8,8,26,52,52,121,135,159,188,233,235,249,272,310,343,391,449,499,537,626,686,720,758,763,758,758,773,777,780,803,814,786,797,820,780,705,726,737,768,816,816,841,846,885,931,989,1002,1105,1138,1227,1313,1433,1544,1707,1657,1768,1913,1943,1987,2061,2170,2239,2326,2437,2487,2743,2958,2785,2955,3273,3289,3516,3881,4091,4421,4816,5259,5483,5765,5951,6424,6900,7577,8121,8454,8916,9015,9007,8650,8958,5725,9659,10184,10503,10625,10937,10829,10572,10522,10916,11097,10490,10534,10756,10688,10577,11103,11397,11051,11049,11163,11367,11488,11982,12143,12480,11872,11811,11648,11414,11771,11713,11180,11065,11021,10889,10708,11113,10829,10386,10249,10230,10187,10053,10134,10014,9553,9390,9102,8815,8535,8546,8590,8158,7966,7491,7200,7005,7099,7117,7270,6496,6317,6321,6194,6261,6293,6032,5997,6007,5942,5859,5949,5980,5603,5480,5418,5318,5191,5223,5252,5347,5541,4529,4313,3931,4063,4122,4227,4424,4597,4771,4941,5123,5227,5376,5630,5923,6161,6403,6678,6793,6906,7112,7483,7873,8301,8626,8794,9120,9577,10064,10593,11130,11696,11870,12270,12937,13646,14254,14897,15608,15608,16711,17762,0,20581,22110,23790,24546,25770,27586,29882,32342,32342,36834,37791,39365,41585,43939,46309,48649,51068,52234,35764,38103,39276,38485,39458,41607,40976,42168,40576,40882,42556,42001,40590,40233,38716,38551,31721,30992,30992,30182,29634,29634,26576,26132,25747,25107,24994,25262,25262,23409,23208,23026,22425,22584,22584,22351,21409,21141,20942,21990,20329,20670,20213,19139,18968,18821,18821,18626,18663,18233,17343,17111,16662,16215,16215,16853,16284,14995,14227,13785,13555,13555,13086,12525,12525,11387,10765,10546,10546,9890,9484,9345,8931,8764,8633,8633,8822,8614,8405,8348,8650,8422,8616,8738,8115,8248,7318,6957,6516,6516,6632,6204,6342,5632,5768,5267,5267,5251,5005,4961,4961,0
格鲁吉亚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,3,3,3,9,9,12,13,15,23,23,25,25,30,33,33,34,40,42,46,51,58,61,63,67,68,71,72,80,90,93,104,122,129,133,150,154,159,165,173,174,186,196,227,237,259,290,298,304,302,309,308,308,312,319,340,341,349,343,355,376,390,397,397,411,417,331,326,328,337,340,340,343,353,276,282,258,264,265,276,284,286,286,196,193,194,197,153,161,172,198,209,150,153,154,159,161,162,163,171,175,181,190,204,216,161,161,161,175,177,180,188,190,193,196,199,201,203,205,207,209,212,220,224,227,232,234,239,244,249,254,262,267,276,280,284,287,110,108,118,129,138,150,158,177,190,204,210,218,218,232,240,243,249,251,254,269,278,285,288,297,322,336,336,355,378,393,393,413,423,433,442,457,466,483,493,499,506,517,525,532,539,557,580,618,638,666,691,749,754,799,843,900,987,1145,1297,1462,1632,1828,2007,2189,2376,2572,2764,2980,3205,3463,3727,4022,4315,4613,4922,5245,5689,6139,6605,7157,7733,8276,8780,9248,9769,10282,10798,11270,11828,12501,0,14292,15246,16430,17609,18788,20125,21713,23468,25399,27319,29177,30978,32694,34383,36067,37718,39481,41326,15527,17803,17647,14551,17392,14706,15139,18087,18605,16913,20349,20478,16914,16811,19883,17112,18362,18034,18034,18117,18508,18508,18552,18223,18785,20039,20419,21089,21089,20480,20413,21681,24375,27482,27482,26681,26681,27482,28964,30944,31021,27543,27543,28231,29184,30133,30133,29010,26103,22654,21936,20670,19862,20191,17817,15681,13412,12761,12967,13188,10890,8207,6124,4730,6646,7937,9112,9111,10618,11121,10769,11609,12798,13386,13700,12724,11879,10321,11362,10025,9972,9305,9305,7349,7280,6869,6929,6712,6712,7377,5448,5448,5599,5492,5492,5514,5536,4580,4835,4905,4905,0
塞内加尔,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,4,4,4,4,4,4,10,10,19,24,25,25,36,42,51,62,71,78,78,96,108,112,115,135,135,144,139,140,145,138,132,130,129,125,126,124,107,111,114,122,139,142,136,144,137,165,183,216,277,331,380,443,518,558,650,659,738,801,848,848,928,917,927,976,1041,1152,1234,1302,1301,1395,1446,1482,1442,1454,1498,1531,1565,1526,1556,1580,1560,1629,1623,1650,1732,1802,1839,1839,1824,1814,1834,1690,1690,1679,1655,1703,1710,1695,1708,1686,1685,1652,1690,1683,1772,1772,1885,1931,1899,1990,1977,2063,2102,2190,2249,2249,2264,2334,2373,2430,2397,2433,2387,2419,2472,2426,2488,2541,2534,2513,2611,2590,2575,2647,2695,2776,2767,2836,2818,2949,3001,3081,3093,3093,3093,3177,3251,3253,3253,3313,3353,3332,3391,3476,3445,3591,3686,3693,3693,3924,4008,4008,4232,4253,4282,4311,4248,4262,4251,4225,4146,4146,4059,4043,4014,3941,3884,3884,3939,3983,4068,4151,4204,4204,4309,4309,4335,4421,4469,4512,4512,4512,4621,4843,4881,4930,4956,4998,5024,5048,5069,5104,5124,5124,5175,5213,5222,5222,5283,5320,5320,5351,5394,5422,5441,5441,5489,5512,5512,5512,5589,5604,0,5644,5663,5663,5713,5751,5751,5799,5799,5816,5834,5855,5861,5872,5882,5894,5904,5904,5917,253,255,265,283,283,50,36,36,28,43,52,29,45,58,58,70,66,66,66,70,51,51,51,56,56,89,113,113,113,147,147,212,255,329,329,407,407,450,473,533,589,632,637,623,635,635,635,635,960,860,860,1008,1077,1077,1077,1285,1285,1315,1315,1447,1579,1662,1662,1764,1846,1846,2053,2053,2413,2562,2562,2703,2773,2773,2982,3177,3289,3284,3325,3366,3366,3559,3606,3676,3730,3665,3681,3702,3717,3834,3925,4144,4144,4118,4266,4266,4266,4519,4514,4479,4458,0
津巴布韦,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,2,4,6,6,6,7,7,7,8,8,8,8,9,9,8,8,10,11,11,11,15,19,19,19,20,20,20,23,22,22,23,25,25,25,25,26,31,25,25,25,25,25,25,25,25,25,26,27,27,28,28,28,33,35,35,37,37,39,42,42,47,47,47,47,117,117,117,142,146,146,174,190,228,228,242,242,264,264,270,282,293,325,325,329,329,396,396,412,412,442,442,455,417,417,426,432,432,439,456,470,482,490,562,580,577,670,670,608,623,658,661,701,701,914,958,1014,1114,1114,1306,1498,1498,1750,1882,1960,2126,2126,2173,2115,2098,2579,2835,2835,2902,2902,3034,3034,3085,3209,3120,3170,3170,3227,3318,2999,2999,3082,1132,1051,1069,1069,1111,1111,965,1069,1069,1111,1142,1232,1249,1255,1334,1395,1471,1286,1286,1286,1286,1563,1825,1862,1886,1910,1939,1957,1962,2007,2029,2064,2078,2102,2113,2113,2140,2153,2153,2215,2231,2240,2243,2264,2265,2277,2285,2285,2315,2325,2341,2345,2377,2420,2420,2436,2446,2461,0,2499,2523,2534,2571,2609,2609,2661,2661,2676,2688,2716,2728,2733,2733,2775,2775,2779,2786,205,225,240,221,238,252,284,284,332,389,418,418,433,476,544,590,586,586,586,672,672,672,827,827,937,1052,1075,1075,1075,1209,1209,1323,1501,1501,1501,1547,1547,1547,1547,1714,1983,1764,1764,1703,1703,1716,1716,1716,1981,1988,2059,2067,2067,2071,2071,2154,2154,1899,1899,2254,2332,2332,3311,3311,4963,4963,6146,7008,7577,8388,8388,9292,9292,10018,10029,10326,9978,9747,9740,9276,9561,9561,8656,8065,7694,7488,7488,7769,6902,6902,6127,5731,5731,5304,5124,4883,4788,4675,4494,4139,4029,0
泰国,0,0,2,2,2,4,4,5,5,14,14,14,14,19,19,19,19,25,25,25,32,32,32,33,33,33,33,34,34,35,35,35,35,35,35,35,35,37,40,40,40,42,42,41,42,42,46,46,47,49,49,52,58,69,74,74,39,78,105,135,229,278,428,553,668,766,860,971,1034,1142,1284,1388,1514,1632,1355,1378,1435,1472,1401,1408,1451,1451,1427,1348,1295,1251,1167,1103,1033,964,899,790,746,655,425,359,314,309,277,270,232,228,213,187,180,176,193,194,173,165,161,164,169,175,163,163,164,171,171,174,177,179,180,183,183,186,186,57,59,68,79,74,75,79,80,80,81,75,76,78,82,88,90,94,94,98,103,104,104,104,104,110,115,116,117,120,125,126,127,131,131,131,138,140,142,148,149,154,159,164,164,166,171,171,185,186,189,196,201,205,208,215,218,219,224,230,238,248,251,260,264,266,267,273,279,119,124,127,128,135,137,152,155,158,158,158,158,166,183,183,184,185,188,189,196,197,197,202,204,209,209,211,217,218,218,219,224,232,234,238,245,251,252,253,254,261,268,273,280,282,287,297,297,304,306,312,312,317,320,322,325,328,329,351,365,370,375,381,389,391,396,406,421,428,434,440,442,447,449,458,0,475,485,492,497,506,515,525,533,537,542,549,552,565,569,581,586,590,593,133,133,128,119,126,123,119,114,102,99,108,99,99,94,94,91,86,87,86,92,94,90,86,94,111,108,117,135,135,144,147,153,170,173,173,192,211,221,217,217,226,237,237,224,232,232,247,806,1176,1578,1607,1653,1713,1808,1920,2045,2195,2417,2583,2827,3016,3293,4022,4504,4847,5048,4519,4440,3803,3914,4035,3981,3533,3093,2704,2969,3147,3168,2961,2882,2809,2782,2860,2950,3679,4335,4858,5551,6371,7090,7090,7158,7169,7181,7234,6781,6350,6068,5301,4915,4225,0
萨尔瓦多,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,3,5,13,13,13,19,24,30,30,31,39,44,53,59,66,74,88,98,111,112,119,131,143,153,158,170,183,194,211,218,230,242,253,266,290,315,337,368,386,414,436,479,543,574,619,680,727,768,872,941,980,1017,1092,1187,1240,1311,1383,1468,1540,1608,1692,1786,1880,1948,2006,2072,2155,2236,2351,2471,2536,2607,2654,2729,2796,2881,2960,3049,3133,3214,3309,3413,3531,3648,3752,3752,3987,4118,4243,4382,4528,4701,4860,5031,5210,5384,5584,5782,6009,6264,6554,2797,2797,3029,3292,3536,3810,4063,4333,4625,4869,5146,5443,5757,6091,6391,6630,6916,7243,7595,7962,8344,8737,9145,9563,9962,10359,10761,11143,11523,11916,12323,12713,13098,13508,13935,14345,14756,15174,15606,16041,16041,16799,17141,17451,17748,18032,18307,18569,18816,19056,19286,19498,19693,19874,20040,20185,20322,20445,20561,20654,20744,20828,20905,20993,21087,21186,21281,21381,21478,21564,21646,21728,21801,21875,21953,22028,22099,22180,22274,22352,22474,22718,22716,22867,23110,23324,23321,23536,23710,23874,23966,24059,24054,24233,24319,24406,24497,24596,24697,24802,24796,25038,25034,25313,0,25885,26085,26271,26476,26778,26778,27058,27213,27213,27373,27704,27700,27700,28210,28210,28210,28202,28768,3244,3240,3235,3023,2967,2967,2963,2959,2953,2756,2756,2675,2598,2558,2558,2392,2291,2291,2202,2196,2184,2184,2203,2203,2225,2225,2216,2216,2216,2171,2162,2162,2153,2142,2142,2442,2442,1855,1855,1843,2258,2482,2588,2660,2697,2697,2937,3093,3093,3153,3145,3127,3347,3347,3347,3333,3325,4113,3521,3521,3505,3658,3658,3658,3757,3890,3890,3890,3890,4498,4121,4121,4282,4282,4304,4528,4528,4705,4705,4693,4693,4762,4751,4751,4834,4834,4757,4747,4732,4732,4732,4526,4526,4379,4224,4174,4174,4125,3953,3953,3953,0
博茨瓦纳,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,5,5,5,12,12,12,12,12,12,12,14,14,14,19,19,19,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,23,23,23,24,24,24,24,24,28,28,28,34,34,34,34,34,34,34,37,37,39,39,39,39,39,39,41,41,47,47,59,59,59,59,59,78,78,88,88,88,88,88,124,124,124,124,174,174,226,226,226,274,274,274,313,313,313,313,313,313,398,398,398,398,521,521,521,521,521,521,621,621,685,685,685,737,737,802,802,802,802,802,802,802,802,802,802,802,802,802,802,1064,1211,1211,1211,1211,1305,1305,1305,1305,1305,1305,1305,1559,1559,1627,1627,1627,1627,1627,1718,1718,1718,1718,1994,1994,1994,2117,2117,2117,2117,2117,2242,2242,2242,2452,2452,2554,2554,2554,2554,2554,2554,2554,2908,2908,2908,2908,3156,3156,3156,3156,3156,3156,3156,3156,3156,3156,3201,3201,3201,3201,5019,5019,0,5222,5222,5222,5222,5221,5588,5588,5588,5588,5902,5902,5902,6262,6262,6618,6618,6618,6618,1942,1942,1942,3132,3132,2274,2274,2274,2274,2274,2274,2639,2639,2639,2639,3515,3515,4004,4004,4004,4004,4004,4004,2269,2269,2269,2269,2269,2269,2269,2269,2269,2269,2269,2269,2205,2095,2622,2622,2622,3064,3064,2524,2524,2895,2895,2895,2895,2895,2895,2895,1688,2168,2437,2437,2437,2437,2437,2437,2358,2358,2358,3136,3136,2279,2279,2279,2279,1830,3076,3076,3076,3076,3076,3076,3076,3076,3058,5023,3918,3918,2614,2614,2614,2614,2736,3740,3740,3326,3961,3961,3961,2677,2677,4122,3001,3001,3001,3766,3714,3714,0
卢旺达,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,7,11,17,17,17,17,40,41,50,54,60,60,70,75,82,84,89,102,100,101,101,103,106,106,102,101,101,85,85,78,78,78,75,71,66,66,69,70,89,95,99,114,117,127,139,140,146,135,133,132,138,138,140,147,144,135,133,134,134,111,111,114,119,130,136,142,143,147,149,158,161,168,171,177,180,191,198,204,217,230,240,251,147,152,161,174,192,208,207,248,296,296,299,306,321,362,367,426,437,469,489,497,455,455,556,580,596,567,585,566,579,587,574,596,584,626,673,710,664,675,694,699,670,715,743,786,802,817,816,824,847,900,899,916,922,953,981,1001,1021,1051,1058,1062,848,865,870,875,887,887,923,934,934,1086,1187,871,906,973,1045,1108,1217,1416,1631,1861,1949,1996,2065,2166,2343,2386,2465,2540,2576,2625,2670,2694,2729,2758,2778,2796,2851,2882,2908,2919,2941,2951,2969,2985,2985,3024,3034,3050,3091,3101,3108,3121,3130,3142,3146,3150,3153,3157,3162,3176,3177,3183,3193,3195,3200,3201,3204,3212,3215,0,3259,3270,3276,3279,3301,3301,3317,3322,3367,3367,3378,3389,3388,3435,3438,3438,3441,3450,198,205,217,234,250,255,237,237,255,304,311,327,358,419,452,467,503,503,503,411,454,454,515,462,491,563,363,363,363,355,355,400,417,417,417,534,596,642,642,752,830,928,1059,1147,1231,1231,1231,1231,1629,1629,1629,1369,1369,1471,1471,1542,1693,1743,1743,1749,1749,1784,1823,1927,1967,2006,2172,2313,2313,2403,2403,2686,2851,3209,3412,3517,3527,3701,3820,3895,4035,4094,4156,4381,4453,4843,4843,5122,5077,5121,5021,4989,4989,4663,4663,4815,4073,3889,3769,3597,3323,0
中非共和国,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,3,3,4,4,4,5,5,6,6,6,6,6,8,8,9,9,9,10,11,11,11,11,11,11,11,12,12,12,2,2,4,4,6,7,9,9,31,31,32,40,54,62,62,62,62,84,84,108,108,108,167,167,167,167,209,209,289,289,348,393,393,418,461,533,533,585,648,648,731,850,850,986,986,1042,1146,1261,1418,1528,1591,1807,1807,1842,1677,1677,1690,1846,1897,2000,2144,2169,2169,2247,2365,2438,2492,2489,2597,2639,2685,2685,2793,2911,2911,2959,3011,3062,3062,3011,3011,3007,3006,3064,3064,3093,3093,3126,3074,3080,3055,3048,3082,3082,3082,3158,3080,3095,3097,3102,3102,3103,3103,3109,3109,3112,3118,3118,3118,3122,3122,3124,3145,3145,3144,3144,3144,3154,3154,3154,3154,3154,3169,3181,3181,3181,3181,3181,3181,3181,3193,3200,3200,3202,3202,3202,3212,3212,3213,3230,3230,3230,3230,3230,3237,3237,3248,3250,3250,3250,3273,3273,3283,3287,3287,3294,3294,3303,3303,3305,3305,3307,3307,3307,3326,3330,3330,3330,3346,3346,3346,3351,3354,3354,3354,3355,3355,3355,3356,3356,0,3356,3356,3356,3357,3359,3359,3363,3363,3363,3363,3364,3364,3364,3364,3367,3367,3367,3367,2880,2880,2880,2880,2893,2893,2894,2898,2898,2902,2902,2909,2913,2913,2913,2913,2920,2924,2924,2924,2924,2924,2924,2924,2926,2926,2926,2926,2926,2931,2931,2931,2931,2931,2931,2935,2940,2940,2940,2949,2949,2949,2949,2949,2949,2949,2949,2949,2949,2949,2949,2961,2961,2961,2961,2961,2961,2974,2974,2976,2976,2976,2976,2976,2976,2976,2982,2982,2982,2986,2986,2986,2986,2986,2986,2986,2986,2986,2986,2987,2987,2987,2987,2993,2993,2993,2994,2994,2994,2994,2994,3002,3002,3002,3002,3002,3002,3002,3002,3002,3002,0
喀麦隆,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,3,3,5,5,13,21,27,40,56,71,68,71,84,95,134,137,184,224,288,484,529,624,632,614,658,658,710,726,726,736,701,708,708,807,817,669,669,816,815,623,684,772,779,779,842,837,837,837,1060,1060,1060,1060,1157,1157,1157,1157,1000,1000,1040,1121,1262,1262,1355,1355,1822,1822,1822,2020,2565,2419,2419,2860,2956,3263,3263,3263,3263,3478,3717,4202,4389,4556,4590,5191,5391,5649,3630,3630,3630,3630,3637,3637,4018,4018,4018,4018,4018,4786,4786,5411,6019,6163,2179,2179,2179,2179,2179,2179,2179,2179,2179,2179,2179,3607,4082,4457,3032,3032,3032,3032,3289,3289,3289,4163,4163,4259,4259,4259,4615,4615,4615,4615,4798,4798,5194,5263,2249,1544,1544,1544,1544,1544,2007,2007,2007,2007,2327,2327,2327,2495,2495,2587,2748,2748,2748,2859,2873,2898,3034,3034,3034,3034,3034,3243,3243,3243,3243,3411,3411,3411,3675,3725,3725,3869,3869,3869,3869,4113,4113,4113,4274,4274,4432,4493,4536,4568,4568,4568,4695,4695,4862,4862,4954,4954,4954,4997,4997,5100,5100,5100,5100,5100,5100,5100,5137,5184,5184,5420,5420,5420,5420,5420,5590,5698,0,5698,5698,5698,5762,5820,5820,5820,5820,5820,5820,6043,6043,6043,6043,6043,6043,6043,6043,1556,1556,1556,1556,1795,1795,1478,1478,1547,1547,1640,1749,1749,749,953,953,953,1583,1583,1583,1583,1583,1923,1968,2075,2170,1503,1503,1503,1869,1869,1869,2132,2132,2132,965,965,1176,1176,1356,1356,1356,1427,1570,1683,1683,1683,1683,2057,1550,1550,1550,1550,1550,1550,1978,1978,1978,937,937,937,1508,1508,1508,1509,1509,1509,1509,1509,1509,1509,1993,1993,1993,1993,1993,1993,2663,2663,2663,2663,694,694,2294,2294,2294,2294,2294,2294,2294,2294,1110,1794,1794,1794,1794,1794,1794,1794,2875,2875,0
